company_name,year,sector_exposure_path_name,Sector_EI,Compnay_EI,Sector_EM,Company_EM,Sector_IM,Company_IM,CHG_PER_STOCK_PRICE,Combined_score,sector_exposure_id,Normalized_Stock_Price_Change
"CIVITAS RESOURCES, INC.",2021,Professional Skills Development,38,73,71,88,83,77,0.671144696,238,5,0.068909593
"CIVITAS RESOURCES, INC.",2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,186,100,148,100,90,0.671144696,424,6,0.122763309
"CIVITAS RESOURCES, INC.",2021,Regulated Carbon Price,82,62,79,76,79,75,0.671144696,213,7,0.061671191
"CIVITAS RESOURCES, INC.",2021,Wages and Benefits,41,34,73,63,79,77,0.671144696,174,8,0.050379283
"CIVITAS RESOURCES, INC.",2021,Well-being and health,37,43,61,62,64,48,0.671144696,153,9,0.044299024
Callon Petroleum Co,2021,Associated Energy Costs,92,137,75,82,77,65,0.530569948,284,0,0.078073505
Callon Petroleum Co,2021,Executive compensation,33,15,56,34,68,49,0.530569948,98,10,0.026940857
Callon Petroleum Co,2021,GDP and Disposable Income,76,83,64,54,77,60,0.530569948,197,2,0.054156622
Callon Petroleum Co,2021,Innovation,89,100,72,79,78,67,0.530569948,246,3,0.06762705
Callon Petroleum Co,2021,Market Transition,67,78,60,50,74,57,0.530569948,185,4,0.050857741
Callon Petroleum Co,2021,Professional Skills Development,38,46,71,54,83,54,0.530569948,154,5,0.042335633
Callon Petroleum Co,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,117,100,92,100,85,0.530569948,294,6,0.080822572
Callon Petroleum Co,2021,Regulated Carbon Price,82,70,79,73,79,70,0.530569948,213,7,0.058555129
Callon Petroleum Co,2021,Wages and Benefits,41,29,73,59,79,68,0.530569948,156,8,0.042885447
Callon Petroleum Co,2021,Well-being and health,37,20,61,39,64,44,0.530569948,103,9,0.028315391
ConocoPhillips,2021,Associated Energy Costs,92,97,75,86,77,62,0.887861053,245,0,0.118672099
ConocoPhillips,2021,GDP and Disposable Income,76,84,64,68,77,64,0.887861053,216,2,0.104625198
ConocoPhillips,2021,Innovation,89,97,72,85,78,60,0.887861053,242,3,0.117218972
ConocoPhillips,2021,Market Transition,67,73,60,70,74,59,0.887861053,202,4,0.097843935
ConocoPhillips,2021,Professional Skills Development,38,64,71,101,83,65,0.887861053,230,5,0.111406461
ConocoPhillips,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,71,100,86,100,92,0.887861053,249,6,0.120609603
ConocoPhillips,2021,Regulated Carbon Price,82,55,79,55,79,65,0.887861053,175,7,0.084765785
ConocoPhillips,2021,Wages and Benefits,41,35,73,64,79,98,0.887861053,197,8,0.095422055
ConocoPhillips,2021,Well-being and health,37,23,61,54,64,0,0.887861053,77,9,0.037296945
Coterra Energy Inc.,2021,Associated Energy Costs,92,119,75,80,77,0,0.436102236,199,0,0.057625727
Coterra Energy Inc.,2021,GDP and Disposable Income,76,115,64,72,77,0,0.436102236,187,2,0.054150809
Coterra Energy Inc.,2021,Innovation,89,151,72,87,78,0,0.436102236,238,3,0.068919211
Coterra Energy Inc.,2021,Market Transition,67,85,60,63,74,0,0.436102236,148,4,0.042857325
Coterra Energy Inc.,2021,Professional Skills Development,38,42,71,83,83,0,0.436102236,125,5,0.036197065
Coterra Energy Inc.,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,144,100,119,100,0,0.436102236,263,6,0.076158624
Coterra Energy Inc.,2021,Regulated Carbon Price,82,66,79,65,79,0,0.436102236,131,7,0.037934524
Coterra Energy Inc.,2021,Wages and Benefits,41,34,73,97,79,0,0.436102236,131,8,0.037934524
Coterra Energy Inc.,2021,Well-being and health,37,26,61,58,64,0,0.436102236,84,9,0.024324428
Crescent Energy Co,2021,Associated Energy Costs,92,75,75,56,77,0,0.737980769,131,0,0.097652001
Crescent Energy Co,2021,GDP and Disposable Income,76,85,64,47,77,0,0.737980769,132,2,0.098397436
Crescent Energy Co,2021,Innovation,89,84,72,53,78,0,0.737980769,137,3,0.102124611
Crescent Energy Co,2021,Market Transition,67,59,60,54,74,0,0.737980769,113,4,0.084234169
Crescent Energy Co,2021,Professional Skills Development,38,28,71,61,83,0,0.737980769,89,5,0.066343726
Crescent Energy Co,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,80,100,74,100,0,0.737980769,154,6,0.114797009
Crescent Energy Co,2021,Regulated Carbon Price,82,29,79,57,79,0,0.737980769,86,7,0.06410742
Crescent Energy Co,2021,Wages and Benefits,41,22,73,51,79,0,0.737980769,73,8,0.054416764
Crescent Energy Co,2021,Well-being and health,37,27,61,48,64,0,0.737980769,75,9,0.055907634
DEVON ENERGY CORP,2021,Associated Energy Costs,92,83,75,62,77,57,1.70617849,202,0,0.207369467
DEVON ENERGY CORP,2021,Executive compensation,33,6,56,49,68,0,1.70617849,55,10,0.056461984
DEVON ENERGY CORP,2021,GDP and Disposable Income,76,57,64,49,77,48,1.70617849,154,2,0.158093554
DEVON ENERGY CORP,2021,Innovation,89,63,72,61,78,48,1.70617849,172,3,0.176572022
DEVON ENERGY CORP,2021,Market Transition,67,57,60,55,74,61,1.70617849,173,4,0.177598603
DEVON ENERGY CORP,2021,Professional Skills Development,38,20,71,41,83,49,1.70617849,110,5,0.112923967
DEVON ENERGY CORP,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,65,100,77,100,75,1.70617849,217,6,0.22276819
DEVON ENERGY CORP,2021,Regulated Carbon Price,82,81,79,71,79,64,1.70617849,216,7,0.221741609
DEVON ENERGY CORP,2021,Wages and Benefits,41,31,73,51,79,68,1.70617849,150,8,0.153987228
DEVON ENERGY CORP,2021,Well-being and health,37,66,61,77,64,70,1.70617849,213,9,0.218661864
"Diamondback Energy, Inc.",2021,Associated Energy Costs,92,107,75,68,77,77,0.865287794,252,0,0.097258039
"Diamondback Energy, Inc.",2021,Executive compensation,33,24,56,48,68,48,0.865287794,120,10,0.046313352
"Diamondback Energy, Inc.",2021,GDP and Disposable Income,76,105,64,74,77,80,0.865287794,259,2,0.099959651
"Diamondback Energy, Inc.",2021,Innovation,89,136,72,74,78,81,0.865287794,291,3,0.112309879
"Diamondback Energy, Inc.",2021,Market Transition,67,88,60,59,74,78,0.865287794,225,4,0.086837535
"Diamondback Energy, Inc.",2021,Professional Skills Development,38,49,71,80,83,103,0.865287794,232,5,0.089539147
"Diamondback Energy, Inc.",2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,130,100,109,100,102,0.865287794,341,6,0.131607109
"Diamondback Energy, Inc.",2021,Regulated Carbon Price,82,70,79,77,79,66,0.865287794,213,7,0.0822062
"Diamondback Energy, Inc.",2021,Wages and Benefits,41,36,73,97,79,80,0.865287794,213,8,0.0822062
"Diamondback Energy, Inc.",2021,Well-being and health,37,21,61,37,64,38,0.865287794,96,9,0.037050682
Diversified Energy,2021,Associated Energy Costs,92,50,75,54,77,61,-0.036585366,165,0,-0.003491374
Diversified Energy,2021,Executive compensation,33,31,56,61,68,54,-0.036585366,146,10,-0.003089337
Diversified Energy,2021,GDP and Disposable Income,76,52,64,53,77,48,-0.036585366,153,2,-0.003237456
Diversified Energy,2021,Innovation,89,59,72,72,78,52,-0.036585366,183,3,-0.003872251
Diversified Energy,2021,Market Transition,67,44,60,54,74,50,-0.036585366,148,4,-0.003131657
Diversified Energy,2021,Professional Skills Development,38,23,71,66,83,52,-0.036585366,141,5,-0.002983538
Diversified Energy,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,51,100,67,100,63,-0.036585366,181,6,-0.003829931
Diversified Energy,2021,Regulated Carbon Price,82,79,79,82,79,75,-0.036585366,236,7,-0.004993723
Diversified Energy,2021,Wages and Benefits,41,45,73,74,79,84,-0.036585366,203,8,-0.004295448
Diversified Energy,2021,Well-being and health,37,43,61,64,64,66,-0.036585366,173,9,-0.003660653
"EOG Resources, Inc.",2021,Associated Energy Costs,92,112,75,88,77,80,0.647140671,280,0,0.081768677
"EOG Resources, Inc.",2021,Executive compensation,33,12,56,78,68,0,0.647140671,90,10,0.026282789
"EOG Resources, Inc.",2021,GDP and Disposable Income,76,101,64,82,77,78,0.647140671,261,2,0.076220088
"EOG Resources, Inc.",2021,Innovation,89,98,72,85,78,74,0.647140671,257,3,0.075051964
"EOG Resources, Inc.",2021,Market Transition,67,62,60,60,74,69,0.647140671,191,4,0.055777919
"EOG Resources, Inc.",2021,Professional Skills Development,38,45,71,92,83,76,0.647140671,213,5,0.062202601
"EOG Resources, Inc.",2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,103,100,113,100,114,0.647140671,330,6,0.096370226
"EOG Resources, Inc.",2021,Regulated Carbon Price,82,67,79,77,79,93,0.647140671,237,7,0.069211344
"EOG Resources, Inc.",2021,Wages and Benefits,41,26,73,88,79,127,0.647140671,241,8,0.070379468
"EOG Resources, Inc.",2021,Well-being and health,37,30,61,45,64,41,0.647140671,116,9,0.033875595
EQT Corp,2021,Associated Energy Costs,92,93,75,74,77,56,0.851991389,223,0,0.096985237
EQT Corp,2021,Executive compensation,33,36,56,75,68,53,0.851991389,164,10,0.071325466
EQT Corp,2021,GDP and Disposable Income,76,69,64,58,77,50,0.851991389,177,2,0.076979314
EQT Corp,2021,Innovation,89,71,72,74,78,55,0.851991389,200,3,0.086982276
EQT Corp,2021,Market Transition,67,58,60,57,74,50,0.851991389,165,4,0.071760377
EQT Corp,2021,Professional Skills Development,38,38,71,73,83,73,0.851991389,184,5,0.080023694
EQT Corp,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,84,100,105,100,108,0.851991389,297,6,0.129168679
EQT Corp,2021,Regulated Carbon Price,82,75,79,78,79,67,0.851991389,220,7,0.095680503
EQT Corp,2021,Wages and Benefits,41,29,73,69,79,48,0.851991389,146,8,0.063497061
EQT Corp,2021,Well-being and health,37,60,61,70,64,53,0.851991389,183,9,0.079588782
Enerplus Resources (USA) Corporation,2021,Associated Energy Costs,92,187,75,94,77,88,1.53493014,369,0,0.20946347
Enerplus Resources (USA) Corporation,2021,Executive compensation,33,21,56,49,68,0,1.53493014,70,10,0.039735618
Enerplus Resources (USA) Corporation,2021,GDP and Disposable Income,76,133,64,90,77,95,1.53493014,318,2,0.180513234
Enerplus Resources (USA) Corporation,2021,Innovation,89,147,72,81,78,93,1.53493014,321,3,0.182216189
Enerplus Resources (USA) Corporation,2021,Market Transition,67,153,60,86,74,94,1.53493014,333,4,0.189028009
Enerplus Resources (USA) Corporation,2021,Professional Skills Development,38,49,71,90,83,84,1.53493014,223,5,0.126586324
Enerplus Resources (USA) Corporation,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,198,100,139,100,117,1.53493014,454,6,0.257713862
Enerplus Resources (USA) Corporation,2021,Regulated Carbon Price,82,87,79,92,79,93,1.53493014,272,7,0.154401257
Enerplus Resources (USA) Corporation,2021,Wages and Benefits,41,59,73,75,79,92,1.53493014,226,8,0.128289279
Enerplus Resources (USA) Corporation,2021,Well-being and health,37,31,61,52,64,35,1.53493014,118,9,0.066982898
Hess,2021,Associated Energy Costs,92,86,75,64,77,66,0.512153759,216,0,0.059572004
Hess,2021,GDP and Disposable Income,76,85,64,60,77,66,0.512153759,211,2,0.058193023
Hess,2021,Innovation,89,71,72,51,78,48,0.512153759,170,3,0.046885374
Hess,2021,Market Transition,67,67,60,55,74,68,0.512153759,190,4,0.0524013
Hess,2021,Professional Skills Development,38,35,71,55,83,53,0.512153759,143,5,0.039438873
Hess,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,67,100,92,100,93,0.512153759,252,6,0.069500672
Hess,2021,Regulated Carbon Price,82,68,79,90,79,100,0.512153759,258,7,0.07115545
Hess,2021,Wages and Benefits,41,37,73,74,79,100,0.512153759,211,8,0.058193023
Hess,2021,Well-being and health,37,54,61,89,64,63,0.512153759,206,9,0.056814041
MARATHON OIL,2021,Associated Energy Costs,92,92,75,69,77,73,1.351123596,234,0,0.141650054
MARATHON OIL,2021,Executive compensation,33,45,56,59,68,64,1.351123596,168,10,0.101697475
MARATHON OIL,2021,GDP and Disposable Income,76,69,64,62,77,84,1.351123596,215,2,0.130148554
MARATHON OIL,2021,Innovation,89,84,72,69,78,75,1.351123596,228,3,0.138018002
MARATHON OIL,2021,Market Transition,67,63,60,56,74,77,1.351123596,196,4,0.118647054
MARATHON OIL,2021,Professional Skills Development,38,37,71,70,83,97,1.351123596,204,5,0.123489791
MARATHON OIL,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,93,100,108,100,113,1.351123596,314,6,0.190077423
MARATHON OIL,2021,Regulated Carbon Price,82,76,79,86,79,78,1.351123596,240,7,0.145282107
MARATHON OIL,2021,Wages and Benefits,41,42,73,107,79,102,1.351123596,251,8,0.15194087
MARATHON OIL,2021,Well-being and health,37,59,61,73,64,50,1.351123596,182,9,0.110172265
Ovintiv Inc.,2021,Associated Energy Costs,92,173,75,93,77,90,1.269941226,356,0,0.182445148
Ovintiv Inc.,2021,Executive compensation,33,19,56,38,68,0,1.269941226,57,10,0.029211723
Ovintiv Inc.,2021,GDP and Disposable Income,76,137,64,82,77,93,1.269941226,312,2,0.159895748
Ovintiv Inc.,2021,Innovation,89,165,72,84,78,92,1.269941226,341,3,0.174757852
Ovintiv Inc.,2021,Market Transition,67,123,60,83,74,91,1.269941226,297,4,0.152208452
Ovintiv Inc.,2021,Professional Skills Development,38,54,71,75,83,64,1.269941226,193,5,0.098909869
Ovintiv Inc.,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,145,100,132,100,112,1.269941226,389,6,0.199357198
Ovintiv Inc.,2021,Regulated Carbon Price,82,88,79,84,79,83,1.269941226,255,7,0.130684024
Ovintiv Inc.,2021,Wages and Benefits,41,45,73,77,79,108,1.269941226,230,8,0.117871865
Ovintiv Inc.,2021,Well-being and health,37,16,61,32,64,0,1.269941226,48,9,0.024599346
PIONEER NATURAL RESOURCES,2021,Associated Energy Costs,92,88,75,73,77,74,0.574109054,235,0,0.072927366
PIONEER NATURAL RESOURCES,2021,Executive compensation,33,21,56,53,68,40,0.574109054,114,10,0.035377531
PIONEER NATURAL RESOURCES,2021,GDP and Disposable Income,76,80,64,62,77,73,0.574109054,215,2,0.066720782
PIONEER NATURAL RESOURCES,2021,Innovation,89,103,72,89,78,78,0.574109054,270,3,0.083788889
PIONEER NATURAL RESOURCES,2021,Market Transition,67,63,60,55,74,73,0.574109054,191,4,0.059272881
PIONEER NATURAL RESOURCES,2021,Professional Skills Development,38,41,71,73,83,54,0.574109054,168,5,0.052135309
PIONEER NATURAL RESOURCES,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,87,100,95,100,111,0.574109054,293,6,0.090926461
PIONEER NATURAL RESOURCES,2021,Regulated Carbon Price,82,57,79,67,79,60,0.574109054,184,7,0.057100576
PIONEER NATURAL RESOURCES,2021,Wages and Benefits,41,30,73,63,79,0,0.574109054,93,8,0.028860617
PIONEER NATURAL RESOURCES,2021,Well-being and health,37,32,61,55,64,0,0.574109054,87,9,0.026998642
Range Resources,2021,Associated Energy Costs,92,102,75,75,77,43,1.940948693,220,0,0.252369215
Range Resources,2021,Executive compensation,33,24,56,50,68,0,1.940948693,74,10,0.084887827
Range Resources,2021,GDP and Disposable Income,76,77,64,64,77,44,1.940948693,185,2,0.212219567
Range Resources,2021,Innovation,89,90,72,63,78,39,1.940948693,192,3,0.220249497
Range Resources,2021,Market Transition,67,56,60,54,74,43,1.940948693,153,4,0.175511318
Range Resources,2021,Professional Skills Development,38,32,71,57,83,65,1.940948693,154,5,0.176658451
Range Resources,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,96,100,93,100,48,1.940948693,237,6,0.271870473
Range Resources,2021,Regulated Carbon Price,82,64,79,72,79,0,1.940948693,136,7,0.15601006
Range Resources,2021,Wages and Benefits,41,30,73,85,79,57,1.940948693,172,8,0.197306841
Range Resources,2021,Well-being and health,37,46,61,65,64,58,1.940948693,169,9,0.193865443
SM Energy Co,2021,Associated Energy Costs,92,168,75,71,77,0,1.379352474,239,0,0.203371525
SM Energy Co,2021,Executive compensation,33,27,56,52,68,0,1.379352474,79,10,0.067223224
SM Energy Co,2021,GDP and Disposable Income,76,119,64,59,77,0,1.379352474,178,2,0.151464985
SM Energy Co,2021,Innovation,89,186,72,70,78,0,1.379352474,256,3,0.217837282
SM Energy Co,2021,Market Transition,67,118,60,66,74,0,1.379352474,184,4,0.156570546
SM Energy Co,2021,Professional Skills Development,38,48,71,91,83,0,1.379352474,139,5,0.118278836
SM Energy Co,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,119,100,114,100,0,1.379352474,233,6,0.198265963
SM Energy Co,2021,Regulated Carbon Price,82,62,79,73,79,0,1.379352474,135,7,0.114875129
SM Energy Co,2021,Wages and Benefits,41,30,73,81,79,0,1.379352474,111,8,0.094452884
SM Energy Co,2021,Well-being and health,37,18,61,49,64,0,1.379352474,67,9,0.057012101
SOUTHWESTERN ENERGY CO,2021,Associated Energy Costs,92,124,75,73,77,82,0.541935484,279,0,0.066696074
SOUTHWESTERN ENERGY CO,2021,Executive compensation,33,16,56,38,68,61,0.541935484,115,10,0.027491213
SOUTHWESTERN ENERGY CO,2021,GDP and Disposable Income,76,104,64,68,77,86,0.541935484,258,2,0.06167594
SOUTHWESTERN ENERGY CO,2021,Innovation,89,104,72,75,78,85,0.541935484,264,3,0.063110264
SOUTHWESTERN ENERGY CO,2021,Market Transition,67,79,60,62,74,82,0.541935484,223,4,0.053309048
SOUTHWESTERN ENERGY CO,2021,Professional Skills Development,38,30,71,56,83,70,0.541935484,156,5,0.037292429
SOUTHWESTERN ENERGY CO,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,113,100,109,100,110,0.541935484,332,6,0.079365938
SOUTHWESTERN ENERGY CO,2021,Regulated Carbon Price,82,83,79,94,79,100,0.541935484,277,7,0.066217966
SOUTHWESTERN ENERGY CO,2021,Wages and Benefits,41,38,73,72,79,90,0.541935484,200,8,0.047810806
SOUTHWESTERN ENERGY CO,2021,Well-being and health,37,46,61,67,64,50,0.541935484,163,9,0.038965807
"VITAL ENERGY, INC.",2021,Associated Energy Costs,92,93,75,75,77,74,1.633333333,242,0,0.179993928
"VITAL ENERGY, INC.",2021,Executive compensation,33,27,56,61,68,62,1.633333333,150,10,0.111566484
"VITAL ENERGY, INC.",2021,GDP and Disposable Income,76,80,64,58,77,78,1.633333333,216,2,0.160655738
"VITAL ENERGY, INC.",2021,Innovation,89,81,72,67,78,80,1.633333333,228,3,0.169581056
"VITAL ENERGY, INC.",2021,Market Transition,67,67,60,56,74,75,1.633333333,198,4,0.14726776
"VITAL ENERGY, INC.",2021,Professional Skills Development,38,46,71,99,83,96,1.633333333,241,5,0.179250152
"VITAL ENERGY, INC.",2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,113,100,116,100,97,1.633333333,326,6,0.24247116
"VITAL ENERGY, INC.",2021,Regulated Carbon Price,82,67,79,80,79,99,1.633333333,246,7,0.182969035
"VITAL ENERGY, INC.",2021,Wages and Benefits,41,30,73,61,79,103,1.633333333,194,8,0.144292653
"VITAL ENERGY, INC.",2021,Well-being and health,37,28,61,54,64,73,1.633333333,155,9,0.115285367
Crescent Energy Co,2022,Associated Energy Costs,88,78,72,56,81,71,0.907330567,205,0,0.106836741
Crescent Energy Co,2022,Dividend/reinvestment balance for long-term growth,43,21,82,52,100,0,0.907330567,73,1,0.038044303
Crescent Energy Co,2022,GDP and Disposable Income,75,86,63,46,75,73,0.907330567,205,2,0.106836741
Crescent Energy Co,2022,Innovation,90,83,74,54,78,73,0.907330567,210,3,0.109442515
Crescent Energy Co,2022,Market Transition,66,65,62,57,83,71,0.907330567,193,4,0.100582883
Crescent Energy Co,2022,Professional Skills Development,40,28,70,65,82,59,0.907330567,152,5,0.079215535
Crescent Energy Co,2022,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,79,100,74,98,82,0.907330567,235,6,0.122471386
Crescent Energy Co,2022,Regulated Carbon Price,77,29,72,53,74,92,0.907330567,174,7,0.090680941
Crescent Energy Co,2022,Wages and Benefits,45,22,80,48,84,110,0.907330567,180,8,0.09380787
Crescent Energy Co,2022,Well-being and health,46,27,71,46,62,41,0.907330567,114,9,0.059411651
EQT Corp,2022,Associated Energy Costs,88,90,72,69,81,46,0.880267364,205,0,0.106274917
EQT Corp,2022,Dividend/reinvestment balance for long-term growth,43,29,82,77,100,0,0.880267364,106,1,0.054951908
EQT Corp,2022,GDP and Disposable Income,75,66,63,56,75,44,0.880267364,166,2,0.086056762
EQT Corp,2022,Innovation,90,75,74,73,78,47,0.880267364,195,3,0.101090775
EQT Corp,2022,Market Transition,66,63,62,54,83,46,0.880267364,163,4,0.08450152
EQT Corp,2022,Professional Skills Development,40,36,70,67,82,62,0.880267364,165,5,0.085538348
EQT Corp,2022,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,84,100,98,98,68,0.880267364,250,6,0.129603558
EQT Corp,2022,Regulated Carbon Price,77,73,72,73,74,0,0.880267364,146,7,0.075688478
EQT Corp,2022,Wages and Benefits,45,29,80,61,84,47,0.880267364,137,8,0.07102275
EQT Corp,2022,Well-being and health,46,62,71,61,62,42,0.880267364,165,9,0.085538348
