company_name,year,sector_exposure_path_name,Sector_EI,Compnay_EI,Sector_EM,Company_EM,Sector_IM,Company_IM,CHG_PER_STOCK_PRICE,Combined_score
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,#N/A,0
,,,,,,,,,#N/A,0
,,,,,,,,,#N/A,0
,,,,,,,,,#N/A,0
,,,,,,,,,#N/A,0
,,,,,,,,,#N/A,0
,,,,,,,,,#N/A,0
,,,,,,,,,#N/A,0
,,,,,,,,,#N/A,0
,,,,,,,,,#N/A,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
,,,,,,,,,0,0
